retention_fraction,minimum_keep,operational_weight,nli_weight,cell_count,recall_macro,recall_min,recall_pooled,selected_count_mean,selected_count_median,selected_count_max,silver_precision_lower_bound_macro,silver_precision_lower_bound_min,mrr_macro,mrr_min,selected_count_ratio,delta_vs_full_p_lb,delta_vs_full_mrr,matched_a2_recall_delta,matched_a2_p_lb_delta,matched_a2_mrr_delta,matched_r2_recall_delta,matched_r2_p_lb_delta,matched_r2_mrr_delta,nli_additive_gain,feasible,violation_count,selected
0.9,8,0.1,0.3,20,0.9954545454545455,0.9090909090909091,0.9968253968253968,21.7,22.0,29,0.7295695109725215,0.5263157894736842,0.9942045454545454,0.9090909090909091,0.9136842105263158,0.05665228632142594,-0.005795454545454604,-0.004545454545454519,-0.004166666666666652,-0.005795454545454604,-0.004545454545454519,-0.004166666666666652,-0.005795454545454604,-0.004166666666666652,False,7,False
0.9,8,0.1,0.4,20,0.9909090909090909,0.9090909090909091,0.9904761904761905,21.7,22.0,29,0.7258607197637303,0.5263157894736842,0.98375,0.9090909090909091,0.9136842105263158,0.05294349511263474,-0.016249999999999987,-0.00909090909090915,-0.007875457875457847,-0.016249999999999987,-0.00909090909090915,-0.007875457875457847,-0.016249999999999987,-0.007875457875457847,False,8,False
0.9,8,0.2,0.1,20,1.0,1.0,1.0,21.7,22.0,29,0.7337361776391882,0.5263157894736842,1.0,1.0,0.9136842105263158,0.06081895298809259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1,False
0.9,8,0.2,0.2,20,1.0,1.0,1.0,21.7,22.0,29,0.7337361776391882,0.5263157894736842,0.99875,0.975,0.9136842105263158,0.06081895298809259,-0.0012499999999999734,0.0,0.0,-0.0012499999999999734,0.0,0.0,-0.0012499999999999734,0.0,False,3,False
0.9,8,0.2,0.3,20,0.9954545454545455,0.9090909090909091,0.9968253968253968,21.7,22.0,29,0.7295695109725215,0.5263157894736842,0.9919318181818182,0.9090909090909091,0.9136842105263158,0.05665228632142594,-0.008068181818181808,-0.004545454545454519,-0.004166666666666652,-0.008068181818181808,-0.004545454545454519,-0.004166666666666652,-0.008068181818181808,-0.004166666666666652,False,7,False
0.9,8,0.2,0.4,20,0.9954545454545455,0.9090909090909091,0.9968253968253968,21.7,22.0,29,0.7295695109725215,0.5263157894736842,0.9786363636363637,0.9090909090909091,0.9136842105263158,0.05665228632142594,-0.02136363636363625,-0.004545454545454519,-0.004166666666666652,-0.02136363636363625,-0.004545454545454519,-0.004166666666666652,-0.02136363636363625,-0.004166666666666652,False,8,False
0.9,8,0.3,0.1,20,1.0,1.0,1.0,21.7,22.0,29,0.7337361776391882,0.5263157894736842,1.0,1.0,0.9136842105263158,0.06081895298809259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1,False
0.9,8,0.3,0.2,20,1.0,1.0,1.0,21.7,22.0,29,0.7337361776391882,0.5263157894736842,0.9976136363636364,0.975,0.9136842105263158,0.06081895298809259,-0.0023863636363635754,0.0,0.0,-0.0023863636363635754,0.0,0.0,-0.0023863636363635754,0.0,False,3,False
0.9,8,0.3,0.3,20,0.9954545454545455,0.9090909090909091,0.9968253968253968,21.7,22.0,29,0.7295695109725215,0.5263157894736842,0.9894318181818182,0.9090909090909091,0.9136842105263158,0.05665228632142594,-0.010568181818181754,-0.004545454545454519,-0.004166666666666652,-0.010568181818181754,-0.004545454545454519,-0.004166666666666652,-0.010568181818181754,-0.004166666666666652,False,8,False
0.9,8,0.3,0.4,20,0.9954545454545455,0.9090909090909091,0.9968253968253968,21.7,22.0,29,0.7295695109725215,0.5263157894736842,0.9709848484848485,0.9,0.9136842105263158,0.05665228632142594,-0.02901515151515155,-0.004545454545454519,-0.004166666666666652,-0.02901515151515155,-0.004545454545454519,-0.004166666666666652,-0.02549242424242426,-0.004166666666666652,False,8,False
0.9,10,0.0,0.1,20,1.0,1.0,1.0,21.7,22.0,29,0.7337361776391882,0.5263157894736842,1.0,1.0,0.9136842105263158,0.06081895298809259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1,False
0.9,10,0.0,0.2,20,0.9954545454545455,0.9090909090909091,0.9968253968253968,21.7,22.0,29,0.7295695109725215,0.5263157894736842,0.9954545454545455,0.9090909090909091,0.9136842105263158,0.05665228632142594,-0.004545454545454519,-0.004545454545454519,-0.004166666666666652,-0.004545454545454519,-0.004545454545454519,-0.004166666666666652,-0.004545454545454519,-0.004166666666666652,False,7,False
0.9,10,0.0,0.3,20,0.9954545454545455,0.9090909090909091,0.9968253968253968,21.7,22.0,29,0.7295695109725215,0.5263157894736842,0.9954545454545455,0.9090909090909091,0.9136842105263158,0.05665228632142594,-0.004545454545454519,-0.004545454545454519,-0.004166666666666652,-0.004545454545454519,-0.004545454545454519,-0.004166666666666652,-0.004545454545454519,-0.004166666666666652,False,7,False
0.9,10,0.0,0.4,20,0.9909090909090909,0.9090909090909091,0.9904761904761905,21.7,22.0,29,0.7258607197637303,0.5263157894736842,0.9872727272727273,0.9090909090909091,0.9136842105263158,0.05294349511263474,-0.012727272727272698,-0.00909090909090915,-0.007875457875457847,-0.012727272727272698,-0.00909090909090915,-0.007875457875457847,-0.012727272727272698,-0.007875457875457847,False,8,False
0.9,10,0.1,0.1,20,1.0,1.0,1.0,21.7,22.0,29,0.7337361776391882,0.5263157894736842,1.0,1.0,0.9136842105263158,0.06081895298809259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1,False
0.9,10,0.1,0.2,20,1.0,1.0,1.0,21.7,22.0,29,0.7337361776391882,0.5263157894736842,1.0,1.0,0.9136842105263158,0.06081895298809259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1,False
0.9,10,0.1,0.3,20,0.9954545454545455,0.9090909090909091,0.9968253968253968,21.7,22.0,29,0.7295695109725215,0.5263157894736842,0.9942045454545454,0.9090909090909091,0.9136842105263158,0.05665228632142594,-0.005795454545454604,-0.004545454545454519,-0.004166666666666652,-0.005795454545454604,-0.004545454545454519,-0.004166666666666652,-0.005795454545454604,-0.004166666666666652,False,7,False
0.9,10,0.1,0.4,20,0.9909090909090909,0.9090909090909091,0.9904761904761905,21.7,22.0,29,0.7258607197637303,0.5263157894736842,0.98375,0.9090909090909091,0.9136842105263158,0.05294349511263474,-0.016249999999999987,-0.00909090909090915,-0.007875457875457847,-0.016249999999999987,-0.00909090909090915,-0.007875457875457847,-0.016249999999999987,-0.007875457875457847,False,8,False
0.9,10,0.2,0.1,20,1.0,1.0,1.0,21.7,22.0,29,0.7337361776391882,0.5263157894736842,1.0,1.0,0.9136842105263158,0.06081895298809259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1,False
0.9,10,0.2,0.2,20,1.0,1.0,1.0,21.7,22.0,29,0.7337361776391882,0.5263157894736842,0.99875,0.975,0.9136842105263158,0.06081895298809259,-0.0012499999999999734,0.0,0.0,-0.0012499999999999734,0.0,0.0,-0.0012499999999999734,0.0,False,3,False
0.9,10,0.2,0.3,20,0.9954545454545455,0.9090909090909091,0.9968253968253968,21.7,22.0,29,0.7295695109725215,0.5263157894736842,0.9919318181818182,0.9090909090909091,0.9136842105263158,0.05665228632142594,-0.008068181818181808,-0.004545454545454519,-0.004166666666666652,-0.008068181818181808,-0.004545454545454519,-0.004166666666666652,-0.008068181818181808,-0.004166666666666652,False,7,False
0.9,10,0.2,0.4,20,0.9954545454545455,0.9090909090909091,0.9968253968253968,21.7,22.0,29,0.7295695109725215,0.5263157894736842,0.9786363636363637,0.9090909090909091,0.9136842105263158,0.05665228632142594,-0.02136363636363625,-0.004545454545454519,-0.004166666666666652,-0.02136363636363625,-0.004545454545454519,-0.004166666666666652,-0.02136363636363625,-0.004166666666666652,False,8,False
0.9,10,0.3,0.1,20,1.0,1.0,1.0,21.7,22.0,29,0.7337361776391882,0.5263157894736842,1.0,1.0,0.9136842105263158,0.06081895298809259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1,False
0.9,10,0.3,0.2,20,1.0,1.0,1.0,21.7,22.0,29,0.7337361776391882,0.5263157894736842,0.9976136363636364,0.975,0.9136842105263158,0.06081895298809259,-0.0023863636363635754,0.0,0.0,-0.0023863636363635754,0.0,0.0,-0.0023863636363635754,0.0,False,3,False
0.9,10,0.3,0.3,20,0.9954545454545455,0.9090909090909091,0.9968253968253968,21.7,22.0,29,0.7295695109725215,0.5263157894736842,0.9894318181818182,0.9090909090909091,0.9136842105263158,0.05665228632142594,-0.010568181818181754,-0.004545454545454519,-0.004166666666666652,-0.010568181818181754,-0.004545454545454519,-0.004166666666666652,-0.010568181818181754,-0.004166666666666652,False,8,False
0.9,10,0.3,0.4,20,0.9954545454545455,0.9090909090909091,0.9968253968253968,21.7,22.0,29,0.7295695109725215,0.5263157894736842,0.9709848484848485,0.9,0.9136842105263158,0.05665228632142594,-0.02901515151515155,-0.004545454545454519,-0.004166666666666652,-0.02901515151515155,-0.004545454545454519,-0.004166666666666652,-0.02549242424242426,-0.004166666666666652,False,8,False
0.9,12,0.0,0.1,20,1.0,1.0,1.0,21.75,22.0,29,0.7295695109725215,0.5263157894736842,1.0,1.0,0.9157894736842105,0.05665228632142594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1,False
0.9,12,0.0,0.2,20,0.9954545454545455,0.9090909090909091,0.9968253968253968,21.75,22.0,29,0.7254028443058549,0.5263157894736842,0.9954545454545455,0.9090909090909091,0.9157894736842105,0.052485619654759286,-0.004545454545454519,-0.004545454545454519,-0.004166666666666652,-0.004545454545454519,-0.004545454545454519,-0.004166666666666652,-0.004545454545454519,-0.004166666666666652,False,7,False
0.9,12,0.0,0.3,20,0.9954545454545455,0.9090909090909091,0.9968253968253968,21.75,22.0,29,0.7254028443058549,0.5263157894736842,0.9954545454545455,0.9090909090909091,0.9157894736842105,0.052485619654759286,-0.004545454545454519,-0.004545454545454519,-0.004166666666666652,-0.004545454545454519,-0.004545454545454519,-0.004166666666666652,-0.004545454545454519,-0.004166666666666652,False,7,False
0.9,12,0.0,0.4,20,0.9909090909090909,0.9090909090909091,0.9904761904761905,21.75,22.0,29,0.7216940530970637,0.5263157894736842,0.9872727272727273,0.9090909090909091,0.9157894736842105,0.04877682844596809,-0.012727272727272698,-0.00909090909090915,-0.007875457875457847,-0.012727272727272698,-0.00909090909090915,-0.007875457875457847,-0.012727272727272698,-0.007875457875457847,False,8,False
0.9,12,0.1,0.1,20,1.0,1.0,1.0,21.75,22.0,29,0.7295695109725215,0.5263157894736842,1.0,1.0,0.9157894736842105,0.05665228632142594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1,False
0.9,12,0.1,0.2,20,1.0,1.0,1.0,21.75,22.0,29,0.7295695109725215,0.5263157894736842,1.0,1.0,0.9157894736842105,0.05665228632142594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1,False
0.9,12,0.1,0.3,20,0.9954545454545455,0.9090909090909091,0.9968253968253968,21.75,22.0,29,0.7254028443058549,0.5263157894736842,0.9942045454545454,0.9090909090909091,0.9157894736842105,0.052485619654759286,-0.005795454545454604,-0.004545454545454519,-0.004166666666666652,-0.005795454545454604,-0.004545454545454519,-0.004166666666666652,-0.005795454545454604,-0.004166666666666652,False,7,False
0.9,12,0.1,0.4,20,0.9909090909090909,0.9090909090909091,0.9904761904761905,21.75,22.0,29,0.7216940530970637,0.5263157894736842,0.98375,0.9090909090909091,0.9157894736842105,0.04877682844596809,-0.016249999999999987,-0.00909090909090915,-0.007875457875457847,-0.016249999999999987,-0.00909090909090915,-0.007875457875457847,-0.016249999999999987,-0.007875457875457847,False,8,False
0.9,12,0.2,0.1,20,1.0,1.0,1.0,21.75,22.0,29,0.7295695109725215,0.5263157894736842,1.0,1.0,0.9157894736842105,0.05665228632142594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1,False
0.9,12,0.2,0.2,20,1.0,1.0,1.0,21.75,22.0,29,0.7295695109725215,0.5263157894736842,0.99875,0.975,0.9157894736842105,0.05665228632142594,-0.0012499999999999734,0.0,0.0,-0.0012499999999999734,0.0,0.0,-0.0012499999999999734,0.0,False,3,False
0.9,12,0.2,0.3,20,0.9954545454545455,0.9090909090909091,0.9968253968253968,21.75,22.0,29,0.7254028443058549,0.5263157894736842,0.9919318181818182,0.9090909090909091,0.9157894736842105,0.052485619654759286,-0.008068181818181808,-0.004545454545454519,-0.004166666666666652,-0.008068181818181808,-0.004545454545454519,-0.004166666666666652,-0.008068181818181808,-0.004166666666666652,False,7,False
0.9,12,0.2,0.4,20,0.9954545454545455,0.9090909090909091,0.9968253968253968,21.75,22.0,29,0.7254028443058549,0.5263157894736842,0.9786363636363637,0.9090909090909091,0.9157894736842105,0.052485619654759286,-0.02136363636363625,-0.004545454545454519,-0.004166666666666652,-0.02136363636363625,-0.004545454545454519,-0.004166666666666652,-0.02136363636363625,-0.004166666666666652,False,8,False
0.9,12,0.3,0.1,20,1.0,1.0,1.0,21.75,22.0,29,0.7295695109725215,0.5263157894736842,1.0,1.0,0.9157894736842105,0.05665228632142594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1,False
0.9,12,0.3,0.2,20,1.0,1.0,1.0,21.75,22.0,29,0.7295695109725215,0.5263157894736842,0.9976136363636364,0.975,0.9157894736842105,0.05665228632142594,-0.0023863636363635754,0.0,0.0,-0.0023863636363635754,0.0,0.0,-0.0023863636363635754,0.0,False,3,False
0.9,12,0.3,0.3,20,0.9954545454545455,0.9090909090909091,0.9968253968253968,21.75,22.0,29,0.7254028443058549,0.5263157894736842,0.9894318181818182,0.9090909090909091,0.9157894736842105,0.052485619654759286,-0.010568181818181754,-0.004545454545454519,-0.004166666666666652,-0.010568181818181754,-0.004545454545454519,-0.004166666666666652,-0.010568181818181754,-0.004166666666666652,False,8,False
0.9,12,0.3,0.4,20,0.9954545454545455,0.9090909090909091,0.9968253968253968,21.75,22.0,29,0.7254028443058549,0.5263157894736842,0.9709848484848485,0.9,0.9157894736842105,0.052485619654759286,-0.02901515151515155,-0.004545454545454519,-0.004166666666666652,-0.02901515151515155,-0.004545454545454519,-0.004166666666666652,-0.02549242424242426,-0.004166666666666652,False,8,False
0.9,14,0.0,0.1,20,1.0,1.0,1.0,21.85,22.0,29,0.7230218919249025,0.5263157894736842,1.0,1.0,0.92,0.05010466727380691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1,False
0.9,14,0.0,0.2,20,1.0,1.0,1.0,21.85,22.0,29,0.7230218919249025,0.5263157894736842,1.0,1.0,0.92,0.05010466727380691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1,False
0.9,14,0.0,0.3,20,1.0,1.0,1.0,21.85,22.0,29,0.7230218919249025,0.5263157894736842,1.0,1.0,0.92,0.05010466727380691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1,False
0.9,14,0.0,0.4,20,0.9954545454545455,0.9545454545454546,0.9936507936507937,21.85,22.0,29,0.7193131007161113,0.5263157894736842,0.9918181818181818,0.9545454545454546,0.92,0.04639587606501572,-0.008181818181818179,-0.004545454545454519,-0.0037087912087911956,-0.008181818181818179,-0.004545454545454519,-0.0037087912087911956,-0.008181818181818179,-0.0037087912087911956,False,7,False
0.9,14,0.1,0.1,20,1.0,1.0,1.0,21.85,22.0,29,0.7230218919249025,0.5263157894736842,1.0,1.0,0.92,0.05010466727380691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1,False
0.9,14,0.1,0.2,20,1.0,1.0,1.0,21.85,22.0,29,0.7230218919249025,0.5263157894736842,1.0,1.0,0.92,0.05010466727380691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1,False
0.9,14,0.1,0.3,20,1.0,1.0,1.0,21.85,22.0,29,0.7230218919249025,0.5263157894736842,0.99875,0.975,0.92,0.05010466727380691,-0.0012499999999999734,0.0,0.0,-0.0012499999999999734,0.0,0.0,-0.0012499999999999734,0.0,False,3,False
0.9,14,0.1,0.4,20,0.9954545454545455,0.9545454545454546,0.9936507936507937,21.85,22.0,29,0.7193131007161113,0.5263157894736842,0.9882954545454545,0.9318181818181818,0.92,0.04639587606501572,-0.011704545454545467,-0.004545454545454519,-0.0037087912087911956,-0.011704545454545467,-0.004545454545454519,-0.0037087912087911956,-0.011704545454545467,-0.0037087912087911956,False,8,False
0.9,14,0.2,0.1,20,1.0,1.0,1.0,21.85,22.0,29,0.7230218919249025,0.5263157894736842,1.0,1.0,0.92,0.05010466727380691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1,False
0.9,14,0.2,0.2,20,1.0,1.0,1.0,21.85,22.0,29,0.7230218919249025,0.5263157894736842,0.99875,0.975,0.92,0.05010466727380691,-0.0012499999999999734,0.0,0.0,-0.0012499999999999734,0.0,0.0,-0.0012499999999999734,0.0,False,3,False
0.9,14,0.2,0.3,20,1.0,1.0,1.0,21.85,22.0,29,0.7230218919249025,0.5263157894736842,0.9964772727272727,0.9545454545454546,0.92,0.05010466727380691,-0.0035227272727272885,0.0,0.0,-0.0035227272727272885,0.0,0.0,-0.0035227272727272885,0.0,False,3,False
0.9,14,0.2,0.4,20,1.0,1.0,1.0,21.85,22.0,29,0.7230218919249025,0.5263157894736842,0.9831818181818182,0.9318181818181818,0.92,0.05010466727380691,-0.016818181818181843,0.0,0.0,-0.016818181818181843,0.0,0.0,-0.016818181818181843,0.0,False,4,False
0.9,14,0.3,0.1,20,1.0,1.0,1.0,21.85,22.0,29,0.7230218919249025,0.5263157894736842,1.0,1.0,0.92,0.05010466727380691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1,False
0.9,14,0.3,0.2,20,1.0,1.0,1.0,21.85,22.0,29,0.7230218919249025,0.5263157894736842,0.9976136363636364,0.975,0.92,0.05010466727380691,-0.0023863636363635754,0.0,0.0,-0.0023863636363635754,0.0,0.0,-0.0023863636363635754,0.0,False,3,False
0.9,14,0.3,0.3,20,1.0,1.0,1.0,21.85,22.0,29,0.7230218919249025,0.5263157894736842,0.9939772727272727,0.9545454545454546,0.92,0.05010466727380691,-0.006022727272727346,0.0,0.0,-0.006022727272727346,0.0,0.0,-0.006022727272727346,0.0,False,3,False
0.9,14,0.3,0.4,20,1.0,1.0,1.0,21.85,22.0,29,0.7230218919249025,0.5263157894736842,0.9755303030303031,0.9,0.92,0.05010466727380691,-0.02446969696969692,0.0,0.0,-0.02446969696969692,0.0,0.0,-0.02094696969696963,0.0,False,4,False
0.95,8,0.0,0.1,20,1.0,1.0,1.0,23.1,23.0,31,0.688076804742764,0.5,1.0,1.0,0.9726315789473685,0.015159580091668401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2,False
0.95,8,0.0,0.2,20,1.0,1.0,1.0,23.1,23.0,31,0.688076804742764,0.5,1.0,1.0,0.9726315789473685,0.015159580091668401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2,False
0.95,8,0.0,0.3,20,1.0,1.0,1.0,23.1,23.0,31,0.688076804742764,0.5,1.0,1.0,0.9726315789473685,0.015159580091668401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2,False
0.95,8,0.0,0.4,20,1.0,1.0,1.0,23.1,23.0,31,0.688076804742764,0.5,0.9963636363636363,0.975,0.9726315789473685,0.015159580091668401,-0.0036363636363636598,0.0,0.0,-0.0036363636363636598,0.0,0.0,-0.0036363636363636598,0.0,False,4,False
0.95,8,0.1,0.1,20,1.0,1.0,1.0,23.1,23.0,31,0.688076804742764,0.5,1.0,1.0,0.9726315789473685,0.015159580091668401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2,False
0.95,8,0.1,0.2,20,1.0,1.0,1.0,23.1,23.0,31,0.688076804742764,0.5,1.0,1.0,0.9726315789473685,0.015159580091668401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2,False
0.95,8,0.1,0.3,20,1.0,1.0,1.0,23.1,23.0,31,0.688076804742764,0.5,0.99875,0.975,0.9726315789473685,0.015159580091668401,-0.0012499999999999734,0.0,0.0,-0.0012499999999999734,0.0,0.0,-0.0012499999999999734,0.0,False,4,False
0.95,8,0.1,0.4,20,1.0,1.0,1.0,23.1,23.0,31,0.688076804742764,0.5,0.992840909090909,0.9318181818181818,0.9726315789473685,0.015159580091668401,-0.007159090909090948,0.0,0.0,-0.007159090909090948,0.0,0.0,-0.007159090909090948,0.0,False,4,False
0.95,8,0.2,0.1,20,1.0,1.0,1.0,23.1,23.0,31,0.688076804742764,0.5,1.0,1.0,0.9726315789473685,0.015159580091668401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2,False
0.95,8,0.2,0.2,20,1.0,1.0,1.0,23.1,23.0,31,0.688076804742764,0.5,0.99875,0.975,0.9726315789473685,0.015159580091668401,-0.0012499999999999734,0.0,0.0,-0.0012499999999999734,0.0,0.0,-0.0012499999999999734,0.0,False,4,False
0.95,8,0.2,0.3,20,1.0,1.0,1.0,23.1,23.0,31,0.688076804742764,0.5,0.9964772727272727,0.9545454545454546,0.9726315789473685,0.015159580091668401,-0.0035227272727272885,0.0,0.0,-0.0035227272727272885,0.0,0.0,-0.0035227272727272885,0.0,False,4,False
0.95,8,0.2,0.4,20,1.0,1.0,1.0,23.1,23.0,31,0.688076804742764,0.5,0.9831818181818182,0.9318181818181818,0.9726315789473685,0.015159580091668401,-0.016818181818181843,0.0,0.0,-0.016818181818181843,0.0,0.0,-0.016818181818181843,0.0,False,5,False
0.95,8,0.3,0.1,20,1.0,1.0,1.0,23.1,23.0,31,0.688076804742764,0.5,1.0,1.0,0.9726315789473685,0.015159580091668401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2,False
0.95,8,0.3,0.2,20,1.0,1.0,1.0,23.1,23.0,31,0.688076804742764,0.5,0.9976136363636364,0.975,0.9726315789473685,0.015159580091668401,-0.0023863636363635754,0.0,0.0,-0.0023863636363635754,0.0,0.0,-0.0023863636363635754,0.0,False,4,False
0.95,8,0.3,0.3,20,1.0,1.0,1.0,23.1,23.0,31,0.688076804742764,0.5,0.9939772727272727,0.9545454545454546,0.9726315789473685,0.015159580091668401,-0.006022727272727346,0.0,0.0,-0.006022727272727346,0.0,0.0,-0.006022727272727346,0.0,False,4,False
0.95,8,0.3,0.4,20,1.0,1.0,1.0,23.1,23.0,31,0.688076804742764,0.5,0.9755303030303031,0.9,0.9726315789473685,0.015159580091668401,-0.02446969696969692,0.0,0.0,-0.02446969696969692,0.0,0.0,-0.02094696969696963,0.0,False,5,False
0.95,10,0.0,0.1,20,1.0,1.0,1.0,23.1,23.0,31,0.688076804742764,0.5,1.0,1.0,0.9726315789473685,0.015159580091668401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2,False
0.95,10,0.0,0.2,20,1.0,1.0,1.0,23.1,23.0,31,0.688076804742764,0.5,1.0,1.0,0.9726315789473685,0.015159580091668401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2,False
0.95,10,0.0,0.3,20,1.0,1.0,1.0,23.1,23.0,31,0.688076804742764,0.5,1.0,1.0,0.9726315789473685,0.015159580091668401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2,False
0.95,10,0.0,0.4,20,1.0,1.0,1.0,23.1,23.0,31,0.688076804742764,0.5,0.9963636363636363,0.975,0.9726315789473685,0.015159580091668401,-0.0036363636363636598,0.0,0.0,-0.0036363636363636598,0.0,0.0,-0.0036363636363636598,0.0,False,4,False
0.95,10,0.1,0.1,20,1.0,1.0,1.0,23.1,23.0,31,0.688076804742764,0.5,1.0,1.0,0.9726315789473685,0.015159580091668401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2,False
0.95,10,0.1,0.2,20,1.0,1.0,1.0,23.1,23.0,31,0.688076804742764,0.5,1.0,1.0,0.9726315789473685,0.015159580091668401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2,False
0.95,10,0.1,0.3,20,1.0,1.0,1.0,23.1,23.0,31,0.688076804742764,0.5,0.99875,0.975,0.9726315789473685,0.015159580091668401,-0.0012499999999999734,0.0,0.0,-0.0012499999999999734,0.0,0.0,-0.0012499999999999734,0.0,False,4,False
0.95,10,0.1,0.4,20,1.0,1.0,1.0,23.1,23.0,31,0.688076804742764,0.5,0.992840909090909,0.9318181818181818,0.9726315789473685,0.015159580091668401,-0.007159090909090948,0.0,0.0,-0.007159090909090948,0.0,0.0,-0.007159090909090948,0.0,False,4,False
0.95,10,0.2,0.1,20,1.0,1.0,1.0,23.1,23.0,31,0.688076804742764,0.5,1.0,1.0,0.9726315789473685,0.015159580091668401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2,False
0.95,10,0.2,0.2,20,1.0,1.0,1.0,23.1,23.0,31,0.688076804742764,0.5,0.99875,0.975,0.9726315789473685,0.015159580091668401,-0.0012499999999999734,0.0,0.0,-0.0012499999999999734,0.0,0.0,-0.0012499999999999734,0.0,False,4,False
0.95,10,0.2,0.3,20,1.0,1.0,1.0,23.1,23.0,31,0.688076804742764,0.5,0.9964772727272727,0.9545454545454546,0.9726315789473685,0.015159580091668401,-0.0035227272727272885,0.0,0.0,-0.0035227272727272885,0.0,0.0,-0.0035227272727272885,0.0,False,4,False
0.95,10,0.2,0.4,20,1.0,1.0,1.0,23.1,23.0,31,0.688076804742764,0.5,0.9831818181818182,0.9318181818181818,0.9726315789473685,0.015159580091668401,-0.016818181818181843,0.0,0.0,-0.016818181818181843,0.0,0.0,-0.016818181818181843,0.0,False,5,False
0.95,10,0.3,0.1,20,1.0,1.0,1.0,23.1,23.0,31,0.688076804742764,0.5,1.0,1.0,0.9726315789473685,0.015159580091668401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2,False
0.95,10,0.3,0.2,20,1.0,1.0,1.0,23.1,23.0,31,0.688076804742764,0.5,0.9976136363636364,0.975,0.9726315789473685,0.015159580091668401,-0.0023863636363635754,0.0,0.0,-0.0023863636363635754,0.0,0.0,-0.0023863636363635754,0.0,False,4,False
0.95,10,0.3,0.3,20,1.0,1.0,1.0,23.1,23.0,31,0.688076804742764,0.5,0.9939772727272727,0.9545454545454546,0.9726315789473685,0.015159580091668401,-0.006022727272727346,0.0,0.0,-0.006022727272727346,0.0,0.0,-0.006022727272727346,0.0,False,4,False
0.95,10,0.3,0.4,20,1.0,1.0,1.0,23.1,23.0,31,0.688076804742764,0.5,0.9755303030303031,0.9,0.9726315789473685,0.015159580091668401,-0.02446969696969692,0.0,0.0,-0.02446969696969692,0.0,0.0,-0.02094696969696963,0.0,False,5,False
0.95,12,0.0,0.1,20,1.0,1.0,1.0,23.1,23.0,31,0.688076804742764,0.5,1.0,1.0,0.9726315789473685,0.015159580091668401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2,False
0.95,12,0.0,0.2,20,1.0,1.0,1.0,23.1,23.0,31,0.688076804742764,0.5,1.0,1.0,0.9726315789473685,0.015159580091668401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2,False
0.95,12,0.0,0.3,20,1.0,1.0,1.0,23.1,23.0,31,0.688076804742764,0.5,1.0,1.0,0.9726315789473685,0.015159580091668401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2,False
0.95,12,0.0,0.4,20,1.0,1.0,1.0,23.1,23.0,31,0.688076804742764,0.5,0.9963636363636363,0.975,0.9726315789473685,0.015159580091668401,-0.0036363636363636598,0.0,0.0,-0.0036363636363636598,0.0,0.0,-0.0036363636363636598,0.0,False,4,False
